bucket,term,source,description
lm_constraining,encumbered,LM,LM constraining/compliance words（约束/合规）
lm_constraining,encumbering,LM,LM constraining/compliance words（约束/合规）
lm_constraining,encumbers,LM,LM constraining/compliance words（约束/合规）
lm_constraining,encumbrance,LM,LM constraining/compliance words（约束/合规）
lm_constraining,encumbrances,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entail,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entailed,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entailing,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entails,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entrench,LM,LM constraining/compliance words（约束/合规）
lm_constraining,entrenched,LM,LM constraining/compliance words（约束/合规）
lm_constraining,escrow,LM,LM constraining/compliance words（约束/合规）
lm_constraining,escrowed,LM,LM constraining/compliance words（约束/合规）
lm_constraining,escrows,LM,LM constraining/compliance words（约束/合规）
lm_constraining,forbade,LM,LM constraining/compliance words（约束/合规）
lm_constraining,forbid,LM,LM constraining/compliance words（约束/合规）
lm_constraining,forbidden,LM,LM constraining/compliance words（约束/合规）
lm_constraining,forbidding,LM,LM constraining/compliance words（约束/合规）
lm_constraining,forbids,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impair,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impaired,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impairing,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impairment,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impairments,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impairs,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impose,LM,LM constraining/compliance words（约束/合规）
lm_constraining,imposed,LM,LM constraining/compliance words（约束/合规）
lm_constraining,imposes,LM,LM constraining/compliance words（约束/合规）
lm_constraining,imposing,LM,LM constraining/compliance words（约束/合规）
lm_constraining,imposition,LM,LM constraining/compliance words（约束/合规）
lm_constraining,impositions,LM,LM constraining/compliance words（约束/合规）
lm_constraining,indebted,LM,LM constraining/compliance words（约束/合规）
lm_constraining,inhibit,LM,LM constraining/compliance words（约束/合规）
lm_constraining,inhibited,LM,LM constraining/compliance words（约束/合规）
lm_constraining,inhibiting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,inhibits,LM,LM constraining/compliance words（约束/合规）
lm_constraining,insist,LM,LM constraining/compliance words（约束/合规）
lm_constraining,insisted,LM,LM constraining/compliance words（约束/合规）
lm_constraining,insistence,LM,LM constraining/compliance words（约束/合规）
lm_constraining,insisting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,insists,LM,LM constraining/compliance words（约束/合规）
lm_constraining,irrevocable,LM,LM constraining/compliance words（约束/合规）
lm_constraining,irrevocably,LM,LM constraining/compliance words（约束/合规）
lm_constraining,limit,LM,LM constraining/compliance words（约束/合规）
lm_constraining,limiting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,limits,LM,LM constraining/compliance words（约束/合规）
lm_constraining,mandate,LM,LM constraining/compliance words（约束/合规）
lm_constraining,mandated,LM,LM constraining/compliance words（约束/合规）
lm_constraining,mandates,LM,LM constraining/compliance words（约束/合规）
lm_constraining,mandating,LM,LM constraining/compliance words（约束/合规）
lm_constraining,mandatory,LM,LM constraining/compliance words（约束/合规）
lm_constraining,manditorily,LM,LM constraining/compliance words（约束/合规）
lm_constraining,necessitate,LM,LM constraining/compliance words（约束/合规）
lm_constraining,necessitated,LM,LM constraining/compliance words（约束/合规）
lm_constraining,necessitates,LM,LM constraining/compliance words（约束/合规）
lm_constraining,necessitating,LM,LM constraining/compliance words（约束/合规）
lm_constraining,noncancelable,LM,LM constraining/compliance words（约束/合规）
lm_constraining,noncancellable,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligate,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligated,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligates,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligating,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligation,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligations,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obligatory,LM,LM constraining/compliance words（约束/合规）
lm_constraining,oblige,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obliged,LM,LM constraining/compliance words（约束/合规）
lm_constraining,obliges,LM,LM constraining/compliance words（约束/合规）
lm_constraining,permissible,LM,LM constraining/compliance words（约束/合规）
lm_constraining,permission,LM,LM constraining/compliance words（约束/合规）
lm_constraining,permissions,LM,LM constraining/compliance words（约束/合规）
lm_constraining,permitted,LM,LM constraining/compliance words（约束/合规）
lm_constraining,permitting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,pledge,LM,LM constraining/compliance words（约束/合规）
lm_constraining,pledged,LM,LM constraining/compliance words（约束/合规）
lm_constraining,pledges,LM,LM constraining/compliance words（约束/合规）
lm_constraining,pledging,LM,LM constraining/compliance words（约束/合规）
lm_constraining,preclude,LM,LM constraining/compliance words（约束/合规）
lm_constraining,precluded,LM,LM constraining/compliance words（约束/合规）
lm_constraining,precludes,LM,LM constraining/compliance words（约束/合规）
lm_constraining,precluding,LM,LM constraining/compliance words（约束/合规）
lm_constraining,precondition,LM,LM constraining/compliance words（约束/合规）
lm_constraining,preconditions,LM,LM constraining/compliance words（约束/合规）
lm_constraining,preset,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prevent,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prevented,LM,LM constraining/compliance words（约束/合规）
lm_constraining,preventing,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prevents,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibit,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibited,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibiting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibition,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibitions,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibitive,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibitively,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibitory,LM,LM constraining/compliance words（约束/合规）
lm_constraining,prohibits,LM,LM constraining/compliance words（约束/合规）
lm_constraining,refrain,LM,LM constraining/compliance words（约束/合规）
lm_constraining,refraining,LM,LM constraining/compliance words（约束/合规）
lm_constraining,refrains,LM,LM constraining/compliance words（约束/合规）
lm_constraining,require,LM,LM constraining/compliance words（约束/合规）
lm_constraining,required,LM,LM constraining/compliance words（约束/合规）
lm_constraining,requirement,LM,LM constraining/compliance words（约束/合规）
lm_constraining,requirements,LM,LM constraining/compliance words（约束/合规）
lm_constraining,requires,LM,LM constraining/compliance words（约束/合规）
lm_constraining,requiring,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrain,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrained,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restraining,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrains,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restraint,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restraints,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrict,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restricted,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restricting,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restriction,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrictions,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrictive,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrictively,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restrictiveness,LM,LM constraining/compliance words（约束/合规）
lm_constraining,restricts,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulate,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulated,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulates,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulating,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulation,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stipulations,LM,LM constraining/compliance words（约束/合规）
lm_constraining,strict,LM,LM constraining/compliance words（约束/合规）
lm_constraining,stricter,LM,LM constraining/compliance words（约束/合规）
lm_constraining,strictest,LM,LM constraining/compliance words（约束/合规）
lm_constraining,strictly,LM,LM constraining/compliance words（约束/合规）
lm_constraining,unavailability,LM,LM constraining/compliance words（约束/合规）
lm_constraining,unavailable,LM,LM constraining/compliance words（约束/合规）
lm_modal_strong,always,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,best,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,clearly,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,definitely,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,definitively,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,highest,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,lowest,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,must,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,never,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,strongly,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,unambiguously,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,uncompromising,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,undisputed,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,undoubtedly,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,unequivocal,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,unequivocally,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,unparalleled,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,unsurpassed,LM,LM strong modal words（强情态/承诺强）
lm_modal_strong,will,LM,LM strong modal words（强情态/承诺强）
lm_modal_weak,almost,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,apparently,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,appeared,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,appearing,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,appears,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,conceivable,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,could,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,depend,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,depended,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,depending,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,depends,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,may,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,maybe,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,might,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,nearly,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,occasionally,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,perhaps,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,possible,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,possibly,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,seldom,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,seldomly,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,sometimes,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,somewhat,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,suggest,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,suggests,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,uncertain,LM,LM weak modal words（弱情态/模糊/对冲）
lm_modal_weak,uncertainly,LM,LM weak modal words（弱情态/模糊/对冲）
lm_negative,abandon,LM,LM negative polarity words（负向情感）
lm_negative,abandoned,LM,LM negative polarity words（负向情感）
